avg_sentence_length,lexical_density,flesch_index,syntactic_depth
6248.0,0.10803457106274007,-6329.47,37.19047619047619
2329.0,0.15500214684413913,-2343.23,35.83076923076923
229.0,0.4410480349344978,-211.73,20.818181818181817
355.0,0.4394366197183099,-314.24,17.75
937.0,0.4258271077908218,-921.89,37.48
837.0,0.43727598566308246,-828.85,34.875
1731.0,0.3391103408434431,-1744.72,32.660377358490564
3664.0,0.1675764192139738,-3715.17,56.36923076923077
860.0,0.43023255813953487,-869.11,30.714285714285715
281.0,0.5693950177935944,-247.59,56.2
213.0,0.4131455399061033,-178.57,26.625
780.0,0.40897435897435896,-762.53,60.0
367.0,0.2997275204359673,-334.88,26.214285714285715
204.0,0.6911764705882353,-177.89,25.5
366.0,0.3770491803278688,-342.32,17.428571428571427
377.0,0.33687002652519893,-345.03,34.27272727272727
2096.0,0.11927480916030535,-2098.27,56.648648648648646
2104.0,0.16302281368821292,-2123.31,53.94871794871795
3205.0,0.08673946957878315,-3240.83,19.78395061728395
18781.0,0.07204089239124647,-19042.01,35.77333333333333
475.0,0.28210526315789475,-444.5,29.6875
790.0,0.2189873417721519,-772.68,49.375
300.0,0.5166666666666667,-275.33,27.272727272727273
252.0,0.626984126984127,-243.53,25.2
451.0,0.16186252771618626,-445.52,64.42857142857143
6109.0,0.14093959731543623,-6188.39,27.894977168949772
2889.0,0.21737625475943234,-2920.09,43.77272727272727
1236.0,0.37297734627831713,-1242.29,30.9
1811.0,0.1673108779679735,-1817.46,64.67857142857143
3142.0,0.2784850413749204,-3176.88,56.107142857142854
647.0,0.24884080370942813,-610.62,46.214285714285715
1086.0,0.30847145488029465,-1073.12,38.785714285714285
5421.0,0.08817561335546947,-5473.15,42.3515625
592.0,0.19256756756756757,-554.79,42.285714285714285
266.0,0.5601503759398496,-232.36,26.6
1379.0,0.12472806381435823,-1378.98,76.61111111111111
4283.0,0.1027317300957273,-4301.16,41.58252427184466
226.0,0.5132743362831859,-191.76,45.2
93.0,0.6559139784946236,-31.39,46.5
3472.0,0.09706221198156682,-3486.45,38.15384615384615
13809.0,0.1010934897530596,-14003.89,52.30681818181818
639.0,0.19718309859154928,-610.96,27.782608695652176
563.0,0.42628774422735344,-542.28,46.916666666666664
533.0,0.44840525328330205,-520.29,24.227272727272727
369.0,0.46070460704607047,-328.45,41.0
1577.0,0.36968928344958785,-1596.87,54.37931034482759
1731.0,0.22819179664933564,-1736.26,50.911764705882355
451.0,0.37250554323725055,-428.6,112.75
2635.0,0.14231499051233396,-2670.74,37.642857142857146
271.0,0.5387453874538746,-245.9,27.1
1383.0,0.2646420824295011,-1374.58,57.625
1440.0,0.18055555555555555,-1440.89,32.0
68107.0,0.039232384336411824,-69116.36,33.222926829268296
4448.0,0.0795863309352518,-4460.17,33.954198473282446
10090.0,0.0960356788899901,-10237.56,56.36871508379888
3245.0,0.1531587057010786,-3272.97,70.54347826086956
1803.0,0.27343316694398223,-1817.8,27.318181818181817
715.0,0.45734265734265733,-721.94,29.791666666666668
357.0,0.5350140056022409,-341.65,39.666666666666664
1230.0,0.34227642276422765,-1236.2,53.47826086956522
2831.0,0.13493465206640762,-2861.22,21.776923076923076
1693.0,0.1281748375664501,-1680.77,42.325
1733.0,0.22735141373341028,-1738.29,115.53333333333333
120.0,0.6666666666666666,-75.71,60.0
1227.0,0.21841890790546048,-1216.24,29.926829268292682
346.0,0.44508670520231214,-313.56,17.3
582.0,0.2920962199312715,-561.56,29.1
439.0,0.357630979498861,-416.42,43.9
482.0,0.2863070539419087,-434.68,28.352941176470587
1042.0,0.3522072936660269,-1036.92,57.888888888888886
1565.0,0.27284345047923325,-1559.31,142.27272727272728
844.0,0.4158767772511848,-835.95,52.75
134.0,0.6343283582089553,-64.54,33.5
219.0,0.4840182648401826,-159.28,19.90909090909091
4722.0,0.1444303261329945,-4763.66,39.680672268907564
905.0,0.3292817679558011,-889.41,30.166666666666668
9453.0,0.044218766529144186,-9540.25,32.822916666666664
1069.0,0.11599625818521983,-1055.87,20.169811320754718
9255.0,0.10329551593733118,-9381.58,62.95918367346939
3200.0,0.2590625,-3235.75,39.50617283950617
3621.0,0.18889809444904723,-3646.15,47.02597402597402
179.0,0.6424581005586593,-118.68,59.666666666666664
305.0,0.46885245901639344,-271.95,23.46153846153846
261.0,0.5862068965517241,-244.21,52.2
11472.0,0.06781729428172943,-11631.83,69.52727272727273
6777.0,0.105651468201269,-6866.41,36.435483870967744
664.0,0.32379518072289154,-644.79,73.77777777777777
455.0,0.23296703296703297,-466.5,113.75
1987.0,0.19275289380976346,-1970.72,64.09677419354838
54006.0,0.03862533792541569,-54803.84,38.35653409090909
10934.0,0.13361990122553502,-11085.76,49.252252252252255
2291.0,0.11610650371017023,-2304.66,42.425925925925924
538.0,0.5074349442379182,-533.82,44.833333333333336
649.0,0.21263482280431434,-629.57,23.178571428571427
325.0,0.5446153846153846,-300.71,54.166666666666664
240.0,0.6458333333333334,-222.89,60.0
742.0,0.40161725067385445,-732.42,46.375
384.0,0.2838541666666667,-352.13,12.387096774193548
240.0,0.4166666666666667,-214.43,30.0
1322.0,0.27382753403933435,-1321.12,26.44
974.0,0.28336755646817247,-959.44,34.785714285714285
391.0,0.32225063938618925,-350.78,48.875
3419.0,0.06405381690552793,-3432.66,32.875
123.0,0.7398373983739838,-87.22,41.0
152.0,0.6578947368421053,-125.11,13.818181818181818
456.0,0.45614035087719296,-433.67,38.0
3092.0,0.28913324708926263,-3126.13,53.310344827586206
1408.0,0.3913352272727273,-1416.87,35.2
7011.0,0.1413493082299244,-7095.46,48.6875
324.0,0.44135802469135804,-299.69,27.0
164.0,0.5426829268292683,-145.75,82.0
230.0,0.5739130434782609,-195.82,32.857142857142854
1537.0,0.19063109954456733,-1530.89,85.38888888888889
866.0,0.3510392609699769,-858.28,34.64
293.0,0.45051194539249145,-268.23,48.833333333333336
4106.0,0.15806137359961034,-4146.88,46.65909090909091
2896.0,0.19095303867403315,-2935.65,23.93388429752066
100.0,0.71,-55.41,100.0
153.0,0.41830065359477125,-92.29,51.0
625.0,0.2384,-605.21,31.25
718.0,0.43175487465181056,-708.06,31.217391304347824
608.0,0.45723684210526316,-587.95,40.53333333333333
62.0,0.7741935483870968,-8.38,20.666666666666668
350.0,0.39714285714285713,-317.62,29.166666666666668
125.0,0.6,-80.79,25.0
1082.0,0.35489833641404805,-1069.06,45.083333333333336
1071.0,0.2446311858076564,-1091.74,41.19230769230769
7918.0,0.05620106087395807,-7990.68,87.01098901098901
17345.0,0.07610262323436148,-17592.93,58.99659863945578
3548.0,0.20744081172491544,-3588.97,36.958333333333336
384.0,0.40625,-343.67,42.666666666666664
133.0,0.6165413533834586,-71.99,33.25
1674.0,0.2574671445639188,-1686.86,57.724137931034484
226.0,0.5176991150442478,-208.68,17.384615384615383
1196.0,0.3979933110367893,-1193.23,62.94736842105263
325.0,0.19384615384615383,-258.41,162.5
505.0,0.3287128712871287,-466.49,22.954545454545453
812.0,0.3522167487684729,-803.47,45.111111111111114
443.0,0.2505643340857788,-403.56,29.533333333333335
720.0,0.49444444444444446,-710.09,31.304347826086957
652.0,0.48773006134969327,-632.61,50.15384615384615
869.0,0.2520138089758343,-852.87,18.48936170212766
224.0,0.4375,-172.81,74.66666666666667
1720.0,0.33895348837209305,-1725.09,53.75
295.0,0.5864406779661017,-278.72,73.75
3275.0,0.24091603053435115,-3303.42,50.38461538461539
482.0,0.5062240663900415,-468.52,40.166666666666664
411.0,0.3309002433090024,-388.0,37.36363636363637
593.0,0.43844856661045534,-581.19,39.53333333333333
76.0,0.7105263157894737,-22.59,12.666666666666666
434.0,0.3456221198156682,-411.34,72.33333333333333
153.0,0.3790849673202614,-109.21,21.857142857142858
820.0,0.29024390243902437,-786.21,63.07692307692308
215.0,0.6,-163.68,43.0
572.0,0.38636363636363635,-534.49,57.2
120.0,0.475,-58.79,30.0
921.0,0.33984799131378934,-914.11,34.111111111111114
1825.0,0.3128767123287671,-1840.13,30.416666666666668
1367.0,0.3884418434528164,-1375.26,29.085106382978722
343.0,0.5597667638483965,-318.98,31.181818181818183
125.0,0.72,-89.25,41.666666666666664
1736.0,0.33122119815668205,-1758.25,37.73913043478261
121.0,0.6198347107438017,-76.73,24.2
159.0,0.4591194968553459,-89.92,22.714285714285715
33640.0,0.04714625445897741,-34123.89,54.52188006482982
71.0,0.5915492957746479,-9.06,35.5
345.0,0.2898550724637681,-312.55,38.333333333333336
143.0,0.5454545454545454,-132.9,20.428571428571427
1427.0,0.3342676944639103,-1427.7,46.03225806451613
112.0,0.6964285714285714,-59.13,18.666666666666668
482.0,0.46265560165975106,-460.06,37.07692307692308
611.0,0.3993453355155483,-599.46,35.94117647058823
386.0,0.44559585492227977,-371.08,64.33333333333333
127.0,0.5748031496062992,-65.9,21.166666666666668
21415.0,0.048564090590707445,-21732.44,44.614583333333336
535.0,0.38691588785046727,-522.32,38.214285714285715
787.0,0.39390088945362134,-769.64,28.107142857142858
167.0,0.4491017964071856,-106.5,41.75
122.0,0.45901639344262296,-52.36,40.666666666666664
125.0,0.52,-63.87,41.666666666666664
78.0,0.6153846153846154,-24.62,26.0
1667.0,0.373125374925015,-1688.22,46.30555555555556
376.0,0.3377659574468085,-344.01,37.6
1736.0,0.3220046082949309,-1732.87,45.68421052631579
602.0,0.2574750830564784,-573.4,28.666666666666668
995.0,0.23819095477386934,-963.84,52.36842105263158
2410.0,0.09004149377593361,-2416.98,77.74193548387096
249.0,0.4457831325301205,-240.49,83.0
255.0,0.48627450980392156,-229.66,25.5
418.0,0.4665071770334928,-395.1,59.714285714285715
1056.0,0.2509469696969697,-1051.13,26.4
1591.0,0.1357636706473916,-1568.78,37.0
11121.0,0.10196924736984084,-11267.11,68.22699386503068
11197.0,0.07519871394123426,-11352.71,51.362385321100916
3054.0,0.11722331368696791,-3070.64,43.628571428571426
6651.0,0.13140881070515711,-6730.06,65.20588235294117
984.0,0.2967479674796748,-978.05,61.5
418.0,0.3827751196172249,-395.1,24.58823529411765
9515.0,0.09406200735680505,-9637.02,41.01293103448276
929.0,0.38428417653390745,-930.69,34.407407407407405
382.0,0.38219895287958117,-367.02,76.4
91.0,0.5824175824175825,-29.36,30.333333333333332
193.0,0.46113989637305697,-149.81,48.25
2855.0,0.12679509632224167,-2868.66,98.44827586206897
265.0,0.3471698113207547,-231.35,44.166666666666664
3362.0,0.12849494348602022,-3383.26,62.25925925925926
187.0,0.6951871657754011,-160.64,187.0
544.0,0.4632352941176471,-531.45,32.0
133.0,0.6917293233082706,-97.37,33.25
162.0,0.7777777777777778,-135.26,32.4
258.0,0.5813953488372093,-241.16,32.25
580.0,0.2913793103448276,-551.07,36.25
227.0,0.3392070484581498,-175.86,28.375
782.0,0.3554987212276215,-781.48,35.54545454545455
998.0,0.3276553106212425,-992.26,34.41379310344828
432.0,0.3449074074074074,-426.23,30.857142857142858
5009.0,0.13296067079257337,-5063.43,31.50314465408805
297.0,0.5555555555555556,-272.29,24.75
1773.0,0.2239142695995488,-1778.89,26.863636363636363
1815.0,0.2958677685950413,-1838.44,33.0
1037.0,0.39247830279652846,-1031.85,39.88461538461539
2084.0,0.15163147792706333,-2086.09,20.233009708737864
6178.0,0.10165101974749109,-6249.96,55.160714285714285
1008.0,0.2490079365079365,-1010.87,26.526315789473685
568.0,0.4630281690140845,-547.35,37.86666666666667
4369.0,0.11238269626916915,-4430.75,44.13131313131313
1233.0,0.21086780210867803,-1213.87,24.66
440.0,0.4022727272727273,-408.97,44.0
4709.0,0.1560840942875345,-4767.39,52.91011235955056
214.0,0.5280373831775701,-188.04,107.0
541.0,0.4066543438077634,-545.33,60.111111111111114
546.0,0.29304029304029305,-525.02,28.736842105263158
227.0,0.5991189427312775,-192.78,56.75
577.0,0.4610051993067591,-556.49,48.083333333333336
88.0,0.6818181818181818,-34.77,44.0
346.0,0.5606936416184971,-330.48,34.6
915.0,0.18469945355191256,-865.72,15.0
322.0,0.4813664596273292,-306.12,40.25
2848.0,0.1348314606741573,-2870.01,59.333333333333336
1465.0,0.25802047781569964,-1415.51,50.51724137931034
192.0,0.5572916666666666,-157.25,24.0
90.0,0.6666666666666666,-53.72,15.0
1580.0,0.11835443037974684,-1574.53,83.15789473684211
6819.0,0.17671212787798798,-6917.5,36.66129032258065
318.0,0.550314465408805,-285.14,31.8
276.0,0.4782608695652174,-250.97,23.0
5083.0,0.09285854810151485,-5147.0,33.22222222222222
838.0,0.3854415274463007,-812.94,36.43478260869565
3380.0,0.2275147928994083,-3409.99,42.25
1898.0,0.21390937829293993,-1897.3,61.225806451612904
723.0,0.367911479944675,-730.06,40.166666666666664
781.0,0.3175416133162612,-763.55,31.24
121.0,0.6446280991735537,-76.73,15.125
638.0,0.3448275862068966,-601.48,30.38095238095238
1005.0,0.27761194029850744,-990.91,77.3076923076923
446.0,0.44170403587443946,-431.98,44.6
3992.0,0.1598196392785571,-4031.17,46.96470588235294
486.0,0.32510288065843623,-447.2,32.4
2215.0,0.1873589164785553,-2219.06,21.93069306930693
3024.0,0.2566137566137566,-3057.11,49.57377049180328
119.0,0.5294117647058824,-57.78,10.818181818181818
309.0,0.5339805825242718,-284.47,61.8
8100.0,0.16333333333333333,-8200.79,41.968911917098445
9932.0,0.0752114377768828,-10068.73,51.1958762886598
799.0,0.4067584480600751,-790.28,29.59259259259259
781.0,0.4225352112676056,-772.01,21.694444444444443
505.0,0.3564356435643564,-500.33,38.84615384615385
1169.0,0.21043627031650983,-1165.83,43.2962962962963
624.0,0.48717948717948717,-612.65,21.517241379310345
1609.0,0.31696706028589183,-1612.43,53.63333333333333
322.0,0.36335403726708076,-306.12,53.666666666666664
2547.0,0.16411464468001571,-2581.42,51.97959183673469
155.0,0.6451612903225806,-111.24,51.666666666666664
2481.0,0.22087867795243854,-2505.97,35.44285714285714
508.0,0.5137795275590551,-494.91,24.19047619047619
1214.0,0.25205930807248766,-1194.58,33.72222222222222
485.0,0.2948453608247423,-463.11,24.25
2965.0,0.2954468802698145,-2997.23,60.51020408163265
107.0,0.6355140186915887,-70.98,26.75
133.0,0.42105263157894735,-71.99,11.083333333333334
403.0,0.2704714640198511,-354.5,21.210526315789473
1044.0,0.3371647509578544,-1030.49,26.76923076923077
3215.0,0.17729393468118196,-3234.06,52.704918032786885
6874.0,0.15885947046843177,-6947.94,37.358695652173914
1195.0,0.28870292887029286,-1200.68,51.95652173913044
663.0,0.2473604826546003,-626.86,39.0
774.0,0.1731266149870801,-781.82,22.764705882352942
162.0,0.7345679012345679,-118.34,40.5
4678.0,0.18063274903805046,-4727.46,38.03252032520325
851.0,0.3325499412455934,-826.14,40.523809523809526
171.0,0.47953216374269003,-127.48,24.428571428571427
2372.0,0.17664418212478922,-2378.41,37.65079365079365
90.0,0.6222222222222222,-36.8,18.0
923.0,0.19068255687973998,-907.68,61.53333333333333
118.0,0.6694915254237288,-90.6,13.11111111111111
467.0,0.41113490364025695,-444.84,46.7
1590.0,0.35974842767295595,-1626.98,31.176470588235293
2757.0,0.20819731592310484,-2777.65,65.64285714285714
131.0,0.46564885496183206,-69.96,21.833333333333332
296.0,0.30067567567567566,-279.74,24.666666666666668
1536.0,0.259765625,-1555.25,64.0
1005.0,0.28258706467661693,-990.91,22.84090909090909
1403.0,0.40413399857448323,-1411.8,56.12
6399.0,0.2716049382716049,-6491.2,52.02439024390244
1261.0,0.24345757335448057,-1259.21,31.525
264.0,0.4734848484848485,-221.87,24.0
1160.0,0.35344827586206895,-1173.61,52.72727272727273
575.0,0.42086956521739133,-562.92,23.0
3514.0,0.15879339783722254,-3546.0,50.2
82.0,0.7073170731707317,-37.14,82.0
587.0,0.3270868824531516,-566.64,36.6875
516.0,0.3003875968992248,-477.65,39.69230769230769
2382.0,0.2779177162048699,-2413.94,44.943396226415096
3390.0,0.17817109144542773,-3411.68,49.130434782608695
619.0,0.3715670436187399,-599.12,28.136363636363637
151.0,0.5165562913907285,-107.18,151.0
1443.0,0.3388773388773389,-1452.4,53.44444444444444
2452.0,0.12438825448613376,-2459.61,27.55056179775281
1429.0,0.2820153953813856,-1429.73,36.64102564102564
341.0,0.4662756598240469,-325.41,34.1
3826.0,0.07945635128071092,-3862.68,34.78181818181818
370.0,0.4027027027027027,-337.92,46.25
1946.0,0.33504624871531347,-1962.94,46.333333333333336
4142.0,0.15137614678899083,-4183.42,37.654545454545456
1187.0,0.2333614153327717,-1175.64,39.56666666666667
251.0,0.6135458167330677,-225.6,50.2
2142.0,0.29785247432306255,-2153.42,61.2
1606.0,0.19427148194271482,-1609.38,55.37931034482759
114.0,0.6403508771929824,-69.62,38.0
938.0,0.31130063965884863,-939.82,36.07692307692308
248.0,0.5967741935483871,-214.09,31.0
751.0,0.42609853528628494,-733.1,37.55
206.0,0.5970873786407767,-179.92,22.88888888888889
212.0,0.4669811320754717,-177.55,30.285714285714285
129.0,0.7286821705426356,-93.31,32.25
600.0,0.3383333333333333,-588.29,50.0
1122.0,0.24509803921568626,-1126.58,40.07142857142857
380.0,0.55,-364.99,22.352941176470587
144.0,0.5833333333333334,-91.61,18.0
10193.0,0.06602570391445109,-10316.73,49.24154589371981
229.0,0.5764192139737991,-211.73,57.25
315.0,0.45396825396825397,-299.02,63.0
1789.0,0.28172163219675794,-1795.13,38.06382978723404
9017.0,0.1245425307752024,-9131.55,30.566101694915254
193.0,0.5544041450777202,-192.11,64.33333333333333
1849.0,0.11249323958896701,-1830.65,40.19565217391305
3906.0,0.18202764976958524,-3901.58,68.52631578947368
50.0,0.68,29.19,25.0
547.0,0.4625228519195612,-517.58,91.16666666666667
532.0,0.43045112781954886,-502.35,59.111111111111114
388.0,0.4484536082474227,-364.65,24.25
346.0,0.45375722543352603,-313.56,31.454545454545453
91.0,0.6043956043956044,-37.82,91.0
265.0,0.43018867924528303,-231.35,24.09090909090909
219.0,0.54337899543379,-184.66,31.285714285714285
209.0,0.5789473684210527,-182.97,41.8
612.0,0.43790849673202614,-592.01,38.25
184.0,0.5054347826086957,-132.21,184.0
450.0,0.3488888888888889,-427.58,26.470588235294116
4394.0,0.12903959945380064,-4430.74,29.891156462585034
1291.0,0.3911696359411309,-1298.12,58.68181818181818
4828.0,0.15368682684341342,-4888.17,52.47826086956522
1600.0,0.34875,-1603.29,34.04255319148936
2287.0,0.17839965019676432,-2292.14,46.673469387755105
2964.0,0.28373819163292846,-3004.67,41.74647887323944
1889.0,0.23980942297511912,-1905.09,39.354166666666664
82.0,0.7317073170731707,-37.14,41.0
96.0,0.7604166666666666,-51.35,24.0
576.0,0.453125,-563.93,44.30769230769231
1638.0,0.2094017094017094,-1633.4,39.951219512195124
255.0,0.4745098039215686,-238.12,127.5
289.0,0.4083044982698962,-247.25,41.285714285714285
135.0,0.5925925925925926,-90.94,135.0
936.0,0.2168803418803419,-912.41,28.363636363636363
795.0,0.3635220125786163,-786.22,29.444444444444443
234.0,0.5811965811965812,-199.88,29.25
208.0,0.5240384615384616,-165.03,41.6
1778.0,0.23678290213723285,-1783.96,40.40909090909091
292.0,0.5171232876712328,-275.67,73.0
4051.0,0.11676129350777585,-4107.98,44.03260869565217
3566.0,0.10375771172181716,-3607.24,55.71875
155.0,0.6967741935483871,-119.7,38.75
288.0,0.6076388888888888,-263.15,26.181818181818183
177.0,0.423728813559322,-125.11,35.4
850.0,0.15411764705882353,-850.5,17.346938775510203
328.0,0.31402439024390244,-312.21,20.5
816.0,0.32965686274509803,-807.53,62.76923076923077
1566.0,0.2707535121328225,-1577.24,92.11764705882354
2568.0,0.09462616822429906,-2585.81,42.09836065573771
638.0,0.33072100313479624,-618.4,79.75
285.0,0.4807017543859649,-268.57,20.357142857142858
6002.0,0.16077974008663778,-6079.78,64.53763440860214
61827.0,0.027301987804680804,-62716.78,35.39038351459645
